Timestamp,Src IP,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,ACK Flag Cnt,PSH Flag Cnt,RST Flag Cnt,Label
05/07/2017 09:02:46,192.168.10.10,10.0.0.1,80,6,3412.0,10,10,2868.0,1971.0,1414085.3302162478,5844.535359438924,0,0,0,0,Web Attack - Brute Force
05/07/2017 09:08:18,192.168.10.3,172.16.0.1,80,17,47488.0,29,35,3451.0,12390.0,333508.7793170238,1347.4251547433576,1,0,1,0,Benign
05/07/2017 09:12:28,192.168.10.5,172.16.0.2,8080,17,54544.0,24,18,3384.0,7830.0,205557.79594530188,769.8793855629284,1,1,0,0,Benign
05/07/2017 09:02:46,192.168.10.5,10.0.0.1,22,6,36752.0,10,23,4560.0,15387.0,542598.3352374735,897.6660682226211,0,1,1,0,Benign
05/07/2017 09:08:20,192.168.10.13,172.16.0.2,443,17,15840.0,14,26,10696.0,5356.0,1012744.4794952682,2523.659305993691,0,1,0,0,Benign
05/07/2017 09:01:23,192.168.10.7,172.16.0.2,80,17,24150.0,7,3,4144.0,2478.0,274089.4039735099,413.9072847682119,0,0,1,1,Infiltration
05/07/2017 09:05:34,192.168.10.3,172.16.0.1,22,6,14751.0,30,39,17970.0,10335.0,1917553.0113135967,4674.480048777184,0,0,1,0,Benign
05/07/2017 09:11:09,192.168.10.12,172.16.0.2,22,17,33955.0,27,2,17307.0,292.0,518151.0378330634,853.820108935669,0,1,0,0,Benign
05/07/2017 09:06:59,192.168.10.6,10.0.0.1,21,17,34973.0,17,5,9809.0,295.0,288826.0012005831,628.8768830574851,1,0,1,0,Benign
05/07/2017 09:05:35,192.168.10.10,172.16.0.1,3389,6,22469.0,18,29,5616.0,8932.0,647181.8141376396,2090.84033987277,1,1,0,0,Benign
05/07/2017 09:09:48,192.168.10.13,172.16.0.1,22,6,27435.0,30,35,15030.0,17220.0,1175077.4275824376,2368.3731098560756,1,1,0,0,Benign
05/07/2017 09:02:48,192.168.10.10,172.16.0.1,22,17,15101.0,18,10,6462.0,1640.0,536165.7071007875,1852.9548011382437,1,1,0,0,Benign
05/07/2017 09:08:25,192.168.10.5,172.16.0.1,8080,17,57806.0,7,11,1386.0,693.0,35958.904109589035,311.332503113325,0,0,0,0,Benign
05/07/2017 09:01:24,192.168.10.2,172.16.0.2,21,6,21148.0,11,7,8536.0,4207.0,602278.0981189149,850.742036109273,0,0,0,0,Benign
05/07/2017 09:01:24,192.168.10.3,172.16.0.1,80,6,4052.0,10,10,11952.0,4782.0,4119645.4948301334,4923.682914820286,1,0,1,1,Web Attack - Brute Force
05/07/2017 09:02:49,192.168.10.7,172.16.0.1,80,17,619.0,27,18,22707.0,12870.0,56561208.26709062,71542.13036565977,1,1,0,0,Benign
05/07/2017 09:09:52,192.168.10.12,10.0.0.1,3389,6,2287.0,3,20,2109.0,8360.0,4557683.935568132,10013.060513713539,0,0,0,0,Benign
05/07/2017 09:02:49,192.168.10.11,10.0.0.1,443,6,25977.0,26,36,2756.0,31356.0,1312656.328164082,2385.8082887597643,1,0,0,0,Infiltration
05/07/2017 09:12:43,192.168.10.10,10.0.0.1,22,6,36503.0,20,4,5440.0,1796.0,198175.9921123983,657.3001396762796,0,1,1,0,Benign
05/07/2017 09:07:04,192.168.10.15,172.16.0.1,3389,6,42057.0,3,16,168.0,10128.0,244752.41876054864,451.66044643069387,1,0,0,0,Benign
05/07/2017 09:12:45,192.168.10.11,172.16.0.1,21,6,42917.0,12,16,1092.0,7872.0,208819.62401285904,652.2701330165164,0,1,0,0,Benign
05/07/2017 09:07:05,192.168.10.9,10.0.0.1,443,6,47554.0,5,22,355.0,11220.0,243356.3199058111,567.6562105794297,0,1,0,0,Benign
05/07/2017 09:05:40,192.168.10.15,10.0.0.1,443,17,39104.0,18,17,12708.0,3587.0,416602.7509331697,894.8202689574065,0,0,1,0,Benign
05/07/2017 09:04:15,192.168.10.8,10.0.0.1,80,17,1735.0,10,10,5330.0,2673.0,4586246.418338109,11461.31805157593,0,0,0,1,Web Attack - Brute Force
05/07/2017 09:08:32,192.168.10.5,172.16.0.2,14724,17,30.0,1,1,0.0,0.0,0.0,49999.99999999999,0,0,0,1,PortScan
05/07/2017 09:05:42,192.168.10.2,172.16.0.2,21,17,9733.0,36,13,10800.0,7150.0,1842348.3526634506,5029.251770501899,1,0,1,0,Benign
05/07/2017 09:07:08,192.168.10.5,172.16.0.1,443,17,53088.0,5,29,215.0,16037.0,306075.5584014463,640.3254359862894,0,0,0,0,Benign
05/07/2017 09:12:51,192.168.10.8,10.0.0.1,443,17,41290.0,37,4,29119.0,196.0,709806.2953995157,992.7360774818401,0,0,0,0,Benign
05/07/2017 09:10:00,192.168.10.4,10.0.0.1,22,6,38453.0,23,37,18676.0,28564.0,1228193.3286535111,1559.9407222525542,0,0,0,0,Benign
05/07/2017 09:12:53,192.168.10.2,172.16.0.1,443,6,39850.0,34,34,4828.0,26928.0,796688.4094330155,1705.9708981435024,0,0,0,0,Benign
05/07/2017 09:05:44,192.168.10.5,172.16.0.2,22,17,7125.0,38,25,24890.0,1775.0,3737210.9320252277,8829.712683952348,1,1,0,0,Benign
05/07/2017 09:12:54,192.168.10.9,172.16.0.1,443,17,40620.0,3,1,2016.0,336.0,57888.25990647304,98.44942160964803,1,0,0,0,Benign
05/07/2017 09:01:26,192.168.10.8,10.0.0.1,22,6,24817.0,22,29,13926.0,3567.0,704595.8029564588,2054.2151689692673,0,0,0,0,Benign
05/07/2017 09:08:37,192.168.10.2,10.0.0.1,80,6,32020.0,7,29,868.0,16037.0,527786.4502029347,1123.946300343428,0,1,1,0,Benign
05/07/2017 09:10:04,192.168.10.11,172.16.0.2,21,6,39037.0,3,28,1410.0,14028.0,395369.6826900914,793.9150254821112,0,1,0,0,Benign
05/07/2017 09:11:32,192.168.10.10,172.16.0.2,21,6,26338.0,32,32,3808.0,15872.0,746925.7628662518,2429.0268711097615,0,1,0,1,Infiltration
05/07/2017 09:04:19,192.168.10.4,172.16.0.1,80,17,11376.0,3,32,1323.0,19136.0,1796855.7878095906,3073.9504654839275,0,1,1,0,Benign
05/07/2017 09:04:20,192.168.10.4,172.16.0.1,21,6,33249.0,20,9,14240.0,2466.0,502300.12928831286,871.9444360924862,1,1,1,0,Benign
05/07/2017 09:05:47,192.168.10.4,10.0.0.1,443,6,2962.0,39,7,3120.0,4872.0,2689098.250336474,15477.792732166892,0,0,0,0,Benign
05/07/2017 09:01:26,192.168.10.14,10.0.0.1,8080,6,16587.0,30,23,5670.0,9039.0,886244.502018437,3193.34819545701,1,0,1,0,Benign
05/07/2017 09:07:15,192.168.10.5,10.0.0.1,80,17,2055.0,10,10,2544.0,11084.0,6599515.738498789,9685.230024213075,1,0,1,1,Web Attack - Brute Force
05/07/2017 09:07:15,192.168.10.7,172.16.0.1,22,17,30548.0,37,37,28527.0,17168.0,1495353.0990248055,2421.624451862033,1,1,0,0,Benign
05/07/2017 09:02:54,192.168.10.14,172.16.0.2,3389,17,50162.0,23,22,966.0,16544.0,348999.4419197959,896.914613728773,0,1,0,0,Benign
05/07/2017 09:02:54,192.168.10.15,10.0.0.1,443,6,15132.0,2,19,82.0,6707.0,448355.5672962621,1386.8709549597147,0,1,0,0,Benign
05/07/2017 09:01:27,192.168.10.10,10.0.0.1,22,17,45817.0,11,24,9119.0,4296.0,292731.359242368,763.7418988805726,0,1,0,0,Benign
05/07/2017 09:11:40,192.168.10.11,10.0.0.1,80,17,28897.0,25,32,2125.0,1504.0,125540.52651606878,1971.8407306188813,1,0,0,1,Infiltration
05/07/2017 09:08:45,192.168.10.2,172.16.0.1,443,6,44803.0,8,3,3152.0,345.0,78035.39151585476,245.46448575190232,0,1,1,0,Benign
05/07/2017 09:01:27,192.168.10.4,10.0.0.1,3389,6,41055.0,11,32,913.0,11744.0,308218.6777060757,1047.1204188481674,1,0,0,0,Benign
05/07/2017 09:04:23,192.168.10.5,172.16.0.2,80,17,33844.0,15,1,9330.0,43.0,276865.3630294795,472.61771134873277,1,0,1,0,Benign
05/07/2017 09:01:27,192.168.10.10,10.0.0.1,8080,17,2183.0,39,12,5967.0,1416.0,3366621.0670314636,23255.81395348837,0,0,0,0,Benign
05/07/2017 09:01:28,192.168.10.13,172.16.0.1,80,17,2363.0,10,10,5016.0,583.0,2359460.5983986515,8428.150021070374,0,1,0,0,Web Attack - Brute Force
05/07/2017 09:05:52,192.168.10.12,172.16.0.1,11012,17,13.0,1,1,0.0,0.0,0.0,86956.52173913043,0,0,1,0,PortScan
05/07/2017 09:13:13,192.168.10.9,172.16.0.2,22,17,29378.0,13,19,11102.0,6707.0,605995.6444807404,1088.8798148904314,1,1,0,0,Benign
05/07/2017 09:07:21,192.168.10.15,172.16.0.2,21,17,37442.0,37,30,4218.0,25770.0,800704.9022749118,1788.9565310263802,0,0,0,0,Benign
05/07/2017 09:02:56,192.168.10.5,172.16.0.1,20442,17,47.0,1,1,0.0,0.0,0.0,35087.71929824562,1,1,0,1,PortScan
05/07/2017 09:08:51,192.168.10.6,172.16.0.1,80,17,4238.0,10,10,1760.0,10472.0,2879472.6930320156,4708.097928436912,0,0,1,1,Web Attack - Brute Force
05/07/2017 09:10:20,192.168.10.12,172.16.0.1,22,6,47949.0,34,14,15334.0,8736.0,501887.02850351343,1000.8548968910944,0,0,0,0,Benign
05/07/2017 09:04:26,192.168.10.10,172.16.0.1,22,17,54348.0,17,9,4879.0,6642.0,211946.72357334706,478.3104602818352,0,0,1,0,Benign
05/07/2017 09:04:26,192.168.10.13,172.16.0.1,3389,6,18261.0,14,28,8456.0,10612.0,1043621.0388046632,2298.7247550763504,0,1,1,0,Benign
05/07/2017 09:10:22,192.168.10.5,172.16.0.2,443,6,43304.0,6,6,2238.0,2946.0,119684.16678210277,277.04668236597865,0,0,1,0,Benign
05/07/2017 09:05:56,192.168.10.5,10.0.0.1,3389,17,56116.0,38,1,21622.0,116.0,387307.1303852047,694.8651248975519,1,0,1,0,Benign
05/07/2017 09:05:56,192.168.10.2,10.0.0.1,443,6,5954.0,36,31,3996.0,13237.0,2889503.6887994637,11234.071093226023,0,1,1,0,Benign
05/07/2017 09:13:22,192.168.10.10,172.16.0.2,22,17,37686.0,20,20,12120.0,3180.0,405878.6078098472,1061.1205432937181,1,1,1,0,Benign
05/07/2017 09:07:26,192.168.10.8,10.0.0.1,21,6,47017.0,25,10,2075.0,2200.0,90905.22465817508,744.2533012950006,0,1,0,1,Infiltration
05/07/2017 09:04:28,192.168.10.5,10.0.0.1,443,6,26001.0,31,4,18631.0,312.0,728268.8093498904,1345.5845603783016,1,1,0,0,Benign
05/07/2017 09:10:26,192.168.10.8,172.16.0.1,80,6,23022.0,1,36,373.0,14688.0,653916.2903786036,1606.4605765890933,0,0,1,0,Benign
05/07/2017 09:13:26,192.168.10.10,172.16.0.2,8080,17,10170.0,6,29,396.0,20329.0,2035854.6168958743,3438.1139489194497,1,1,0,0,Benign
05/07/2017 09:01:29,192.168.10.13,172.16.0.1,80,17,16565.0,27,14,11232.0,1414.0,762956.2594268477,2473.604826546003,0,1,1,0,Benign
05/07/2017 09:07:29,192.168.10.2,172.16.0.2,21,17,23254.0,34,12,28424.0,4248.0,1404401.650618982,1977.3039889958734,0,1,1,1,Infiltration
05/07/2017 09:07:29,192.168.10.7,172.16.0.2,22,17,13653.0,2,19,592.0,10792.0,833199.1509917295,1536.9977310985873,0,0,1,0,Benign
05/07/2017 09:03:00,192.168.10.8,172.16.0.2,21,17,36706.0,35,20,21140.0,15620.0,1001198.3876239241,1497.984529905218,0,1,0,0,Benign
05/07/2017 09:03:00,192.168.10.12,172.16.0.1,443,6,13908.0,31,29,18569.0,10556.0,2092613.8813047851,4310.964218996983,0,0,0,0,Benign
05/07/2017 09:07:31,192.168.10.12,172.16.0.2,80,6,15456.0,26,9,14352.0,2943.0,1118259.407733092,2263.0285788180527,1,0,0,0,Benign
05/07/2017 09:03:00,192.168.10.2,10.0.0.1,21,6,4215.0,35,36,24745.0,9504.0,8106272.189349113,16804.733727810653,0,1,0,0,Benign
05/07/2017 09:01:30,192.168.10.6,172.16.0.1,8080,17,1526.0,13,3,5941.0,1809.0,5045572.916666667,10416.666666666666,1,0,0,0,Benign
05/07/2017 09:10:33,192.168.10.5,10.0.0.1,3389,6,2745.0,18,22,6318.0,18942.0,9168784.029038113,14519.056261343012,0,0,0,1,Infiltration
05/07/2017 09:09:03,192.168.10.11,172.16.0.2,8080,17,19148.0,8,6,616.0,4986.0,292410.481261092,730.7652155757387,0,0,1,0,Benign
05/07/2017 09:06:02,192.168.10.14,172.16.0.1,3389,17,12179.0,36,34,2952.0,24072.0,2217080.974649274,5742.882927229469,0,1,0,0,Benign
05/07/2017 09:09:04,192.168.10.6,172.16.0.1,10112,17,96.0,1,1,0.0,0.0,0.0,18867.924528301886,1,0,0,1,PortScan
05/07/2017 09:01:30,192.168.10.6,172.16.0.2,443,17,48160.0,12,11,3600.0,7095.0,222026.15735935228,477.47560722441347,1,1,1,0,Benign
05/07/2017 09:03:02,192.168.10.4,172.16.0.1,22,6,9905.0,24,12,8040.0,4920.0,1307110.4387291982,3630.862329803328,1,0,0,0,Benign
05/07/2017 09:01:31,192.168.10.5,172.16.0.1,21,17,12211.0,24,16,18072.0,7264.0,2073152.7698224369,3273.0545781850915,0,1,1,0,Benign
05/07/2017 09:12:09,192.168.10.8,10.0.0.1,21,17,14069.0,35,29,3325.0,25955.0,2079693.16002557,4545.777398962995,0,0,1,0,Benign
05/07/2017 09:06:05,192.168.10.14,172.16.0.1,443,6,37429.0,1,23,523.0,10557.0,295948.07553620555,641.0427628943081,0,0,0,0,Benign
05/07/2017 09:09:08,192.168.10.4,172.16.0.2,80,6,29971.0,39,26,6357.0,21606.0,932690.7041126046,2168.0397585137252,1,1,1,0,Benign
05/07/2017 09:12:12,192.168.10.13,10.0.0.1,22,6,48687.0,16,19,6992.0,15998.0,472103.0042918454,718.7301065774071,1,0,1,0,Benign
05/07/2017 09:12:12,192.168.10.11,10.0.0.1,80,17,2480.0,10,10,2637.0,2250.0,1962650.6024096385,8032.128514056225,0,1,0,1,Web Attack - Brute Force
05/07/2017 09:04:35,192.168.10.5,172.16.0.1,21,6,12807.0,33,7,22044.0,707.0,1775064.3676367325,3120.8551143013183,0,1,1,0,Benign
05/07/2017 09:10:42,192.168.10.1,10.0.0.1,22,17,36870.0,16,21,6320.0,14616.0,567678.9587852494,1003.2537960954446,1,1,1,0,Benign
05/07/2017 09:07:39,192.168.10.15,172.16.0.1,62532,6,28.0,1,1,0.0,0.0,0.0,52631.57894736842,0,1,1,1,PortScan
05/07/2017 09:01:32,192.168.10.6,172.16.0.1,8080,17,26507.0,23,2,16146.0,410.0,624354.1878794736,942.7914168269413,1,0,0,0,Benign
05/07/2017 09:01:32,192.168.10.10,172.16.0.2,8080,6,23390.0,12,12,6576.0,4704.0,482051.28205128206,1025.6410256410256,0,1,0,0,Benign
05/07/2017 09:03:04,192.168.10.2,10.0.0.1,80,6,2986.0,26,12,1508.0,9036.0,3519359.14552737,12683.578104138853,0,1,1,0,Benign
05/07/2017 09:13:50,192.168.10.12,172.16.0.1,3389,6,48218.0,14,25,7056.0,2700.0,202289.12664842,808.6588703657626,0,0,0,0,Benign
05/07/2017 09:06:09,192.168.10.11,172.16.0.1,22,17,59426.0,18,8,8280.0,584.0,149135.20425331447,437.44531933508307,1,1,1,0,Benign
05/07/2017 09:12:20,192.168.10.6,172.16.0.2,80,17,36001.0,21,5,12075.0,3570.0,434450.5845436117,722.0016106189775,0,1,1,0,Benign
05/07/2017 09:10:48,192.168.10.10,172.16.0.2,443,17,34851.0,8,21,2856.0,11109.0,400590.918218066,831.8751613550959,0,1,1,0,Benign
05/07/2017 09:06:10,192.168.10.5,172.16.0.1,21,6,30149.0,12,4,9852.0,2784.0,418979.40913160256,530.5215690175404,1,0,1,0,Benign
05/07/2017 09:01:32,192.168.10.15,172.16.0.1,80,17,12983.0,7,11,1190.0,6523.0,593627.3377972755,1385.3613484183793,0,1,1,0,Benign
05/07/2017 09:01:32,192.168.10.4,10.0.0.1,3389,6,47971.0,13,1,7826.0,784.0,179446.03072049352,291.78216377316016,1,1,0,0,Benign
05/07/2017 09:12:24,192.168.10.6,172.16.0.1,21,6,29543.0,21,22,13566.0,18634.0,1089567.894968362,1455.0130274422224,0,1,1,0,Benign
05/07/2017 09:12:24,192.168.10.14,172.16.0.1,22,6,13538.0,2,10,1446.0,6970.0,621198.7009152643,885.7395925597875,1,0,0,0,Benign
05/07/2017 09:01:33,192.168.10.13,10.0.0.1,22,6,19311.0,7,22,4963.0,12166.0,886548.315304591,1500.9575073753947,1,0,1,0,Infiltration
05/07/2017 09:03:06,192.168.10.1,10.0.0.1,80,6,13388.0,20,33,4080.0,3630.0,575459.0237348858,3955.814300641887,0,1,0,0,Benign
05/07/2017 09:06:13,192.168.10.1,10.0.0.1,443,17,50800.0,36,24,19692.0,19656.0,774414.485337532,1180.8699074985238,1,1,1,0,Benign
05/07/2017 09:14:01,192.168.10.13,172.16.0.1,443,17,33221.0,32,38,15136.0,2964.0,544672.1434804851,2106.466853239445,1,0,1,0,Benign
05/07/2017 09:12:28,192.168.10.2,172.16.0.2,3389,17,31178.0,15,1,4800.0,673.0,175484.16057457996,513.0178273695011,0,1,0,0,Benign
05/07/2017 09:14:03,192.168.10.15,172.16.0.2,443,6,29493.0,39,34,19305.0,10914.0,1024268.7184354134,2474.324644951361,1,1,1,0,Benign
05/07/2017 09:04:41,192.168.10.11,10.0.0.1,3389,6,14896.0,35,39,14000.0,15210.0,1959613.5784247955,4964.443848114854,1,1,0,0,Benign
05/07/2017 09:12:31,192.168.10.8,172.16.0.1,21,17,50185.0,23,39,1587.0,28041.0,590257.993824086,1235.182787130192,1,0,1,0,Benign
05/07/2017 09:01:34,192.168.10.10,172.16.0.2,3389,17,40323.0,30,26,1470.0,7592.0,224679.5428061389,1388.4412267869982,1,1,1,0,Benign
05/07/2017 09:07:50,192.168.10.2,172.16.0.1,22,17,6929.0,6,18,3414.0,1422.0,696930.3934284479,3458.7116299178556,1,1,1,0,Benign
05/07/2017 09:12:33,192.168.10.6,172.16.0.1,22,17,28957.0,27,11,6021.0,3795.0,338868.3674526185,1311.8376083129078,0,0,0,0,Benign
05/07/2017 09:03:08,192.168.10.11,172.16.0.1,80,17,17318.0,29,23,6409.0,11730.0,1046802.862419206,3000.9233610341644,1,0,1,0,Benign
05/07/2017 09:04:43,192.168.10.12,172.16.0.1,21,17,40860.0,35,3,5670.0,1440.0,173966.23440176167,929.7773427942255,0,0,0,0,Benign
05/07/2017 09:01:34,192.168.10.6,10.0.0.1,80,17,20385.0,12,24,9600.0,16320.0,1270899.7303260602,1765.1385143417504,1,0,1,0,Benign
05/07/2017 09:03:09,192.168.10.7,172.16.0.1,8080,17,34632.0,8,32,5152.0,5984.0,321459.50002886663,1154.6677443565611,1,1,1,0,Benign
05/07/2017 09:01:34,192.168.10.15,172.16.0.1,3389,17,42753.0,29,4,12180.0,2308.0,338797.55863713956,771.6951570282721,0,1,1,0,Benign
05/07/2017 09:11:03,192.168.10.11,10.0.0.1,22,17,1286.0,22,27,4510.0,3996.0,6563271.604938271,37808.64197530864,0,0,0,0,Benign
05/07/2017 09:01:34,192.168.10.15,172.16.0.1,8080,6,7468.0,5,15,745.0,4815.0,743514.3086386735,2674.5119015779624,0,0,0,0,Benign
05/07/2017 09:01:35,192.168.10.11,10.0.0.1,443,17,48478.0,16,9,14272.0,4788.0,393086.9493482923,515.591486553374,1,0,0,0,Benign
05/07/2017 09:11:05,192.168.10.1,172.16.0.1,22,6,3569.0,4,14,456.0,4396.0,1355685.9457949146,5029.337803855826,0,0,1,0,Benign
05/07/2017 09:01:35,192.168.10.4,172.16.0.2,8080,6,30674.0,25,11,16050.0,7447.0,765773.69312997,1173.2499022291747,1,1,0,0,Benign
05/07/2017 09:14:17,192.168.10.11,172.16.0.1,21,6,24775.0,37,4,14541.0,1844.0,661085.3338712932,1654.2263465805931,0,1,1,0,Benign
05/07/2017 09:04:46,192.168.10.14,10.0.0.1,80,17,5744.0,27,25,20142.0,14550.0,6029197.080291972,9037.191518943344,1,0,1,0,Benign
05/07/2017 09:03:11,192.168.10.7,10.0.0.1,21,6,23167.0,12,39,7980.0,4680.0,546231.1774604133,2200.457349959011,0,0,0,0,Benign
05/07/2017 09:11:09,192.168.10.5,10.0.0.1,58289,17,95.0,1,1,0.0,0.0,0.0,19047.619047619046,0,1,1,0,PortScan
05/07/2017 09:12:45,192.168.10.11,10.0.0.1,47475,17,33.0,1,1,0.0,0.0,0.0,46511.62790697674,1,0,1,0,PortScan
05/07/2017 09:01:35,192.168.10.11,10.0.0.1,21047,6,92.0,1,1,0.0,0.0,0.0,19607.843137254902,1,1,0,0,PortScan
05/07/2017 09:07:59,192.168.10.7,172.16.0.2,22,6,28125.0,9,7,7380.0,3955.0,402878.9763639595,568.6866891771814,1,0,1,0,Benign
05/07/2017 09:06:24,192.168.10.9,10.0.0.1,22,17,52981.0,7,2,1162.0,1126.0,43177.14328848295,169.84016153686474,0,1,0,0,Benign
05/07/2017 09:08:00,192.168.10.12,172.16.0.2,21,6,40709.0,38,1,4028.0,426.0,109383.82573245904,957.7838355558829,1,1,1,0,Benign
05/07/2017 09:01:36,192.168.10.9,172.16.0.1,3389,17,43041.0,9,37,7182.0,7326.0,336995.6563146036,1068.5001509837168,0,1,1,0,Benign
05/07/2017 09:03:12,192.168.10.7,10.0.0.1,21,6,16477.0,20,39,8000.0,16809.0,1504761.327106205,3578.5770607145027,0,1,0,0,Benign
05/07/2017 09:11:14,192.168.10.3,10.0.0.1,22,6,37374.0,35,25,7315.0,8725.0,429060.5606676653,1604.9646907768029,1,0,1,0,Benign
05/07/2017 09:12:52,192.168.10.10,10.0.0.1,3389,17,5426.0,25,15,4550.0,3600.0,1499264.1648270788,7358.351729212656,1,0,0,0,Benign
05/07/2017 09:01:36,192.168.10.13,172.16.0.1,21,17,57604.0,18,31,2700.0,2790.0,95289.3393966744,850.4877286770576,1,1,1,1,Infiltration
05/07/2017 09:04:50,192.168.10.12,172.16.0.2,26330,17,88.0,1,1,0.0,0.0,0.0,20408.163265306124,1,0,1,1,PortScan
05/07/2017 09:08:04,192.168.10.10,172.16.0.1,21,6,7242.0,8,34,1808.0,27064.0,3981246.5526751243,5791.505791505791,1,1,0,0,Benign
05/07/2017 09:09:41,192.168.10.15,172.16.0.2,8080,17,2306.0,25,27,16575.0,19062.0,15387305.699481865,22452.50431778929,1,1,0,0,Benign
05/07/2017 09:11:19,192.168.10.6,10.0.0.1,443,6,21234.0,23,31,14421.0,20243.0,1631707.7763133121,2541.8941818866506,1,1,0,0,Benign
05/07/2017 09:03:14,192.168.10.8,172.16.0.2,8080,17,5475.0,16,36,9968.0,13176.0,4219507.74840474,9480.401093892435,1,0,1,0,Benign
05/07/2017 09:11:20,192.168.10.3,172.16.0.2,443,6,32804.0,30,34,3960.0,22882.0,818004.5102700066,1950.3870299262508,0,1,0,0,Benign
05/07/2017 09:04:51,192.168.10.11,172.16.0.1,443,17,11687.0,30,21,4590.0,903.0,469607.591690177,4360.092331367017,0,0,1,0,Benign
05/07/2017 09:14:36,192.168.10.1,10.0.0.1,22,6,31217.0,13,14,8554.0,2254.0,346110.73750280205,864.6363723700644,1,0,1,0,Benign
05/07/2017 09:13:00,192.168.10.6,10.0.0.1,21,6,30731.0,19,3,10564.0,831.0,370677.5966949676,715.6566149442112,1,1,0,0,Benign
05/07/2017 09:03:15,192.168.10.10,172.16.0.2,22,6,34201.0,26,13,4784.0,1001.0,169097.6586478033,1139.9842156031684,1,1,1,0,Benign
05/07/2017 09:11:23,192.168.10.4,10.0.0.1,80,17,39798.0,25,32,9825.0,5312.0,380250.2009646302,1431.8729903536976,0,0,1,0,Benign
05/07/2017 09:13:02,192.168.10.9,10.0.0.1,3389,17,58669.0,13,27,5928.0,9072.0,255628.07818810816,681.6748751682885,0,1,1,0,Benign
05/07/2017 09:14:41,192.168.10.1,172.16.0.1,23313,6,59.0,1,1,0.0,0.0,0.0,28985.507246376812,1,1,0,1,PortScan
05/07/2017 09:13:04,192.168.10.11,172.16.0.1,8080,6,46545.0,38,21,7866.0,8211.0,345333.4765331328,1267.3182257544838,1,0,1,0,Benign
05/07/2017 09:11:26,192.168.10.1,172.16.0.1,22,6,37676.0,17,33,12019.0,5313.0,459905.53521201503,1326.752640237754,0,0,1,0,Infiltration
05/07/2017 09:06:32,192.168.10.2,10.0.0.1,443,6,41107.0,27,34,23517.0,27948.0,1251672.057786317,1483.571272223168,0,1,0,1,Infiltration
05/07/2017 09:06:33,192.168.10.11,172.16.0.2,443,17,45640.0,36,17,14976.0,3315.0,400679.0799561884,1161.0076670317633,0,1,1,0,Benign
05/07/2017 09:03:16,192.168.10.1,10.0.0.1,24688,6,83.0,1,1,0.0,0.0,0.0,21505.376344086024,1,0,1,1,PortScan
05/07/2017 09:11:29,192.168.10.11,10.0.0.1,21,6,19755.0,22,10,4598.0,8780.0,676853.0230204908,1619.0235264356184,1,0,1,0,Benign
05/07/2017 09:06:34,192.168.10.3,172.16.0.1,8080,17,36742.0,3,18,1605.0,3402.0,136237.48367435785,571.3974749673487,1,1,1,0,Benign
05/07/2017 09:03:17,192.168.10.14,172.16.0.2,21,17,20662.0,18,9,5796.0,6030.0,572078.173374613,1306.1145510835913,1,0,0,0,Benign
05/07/2017 09:08:14,192.168.10.13,172.16.0.2,21,6,47452.0,17,8,4131.0,4000.0,171316.00016855588,526.7371792170578,0,0,1,0,Benign
05/07/2017 09:13:11,192.168.10.10,172.16.0.2,3389,6,50515.0,29,22,20184.0,17666.0,749134.0920336467,1009.4012864918357,1,1,0,1,Infiltration
05/07/2017 09:04:57,192.168.10.5,172.16.0.2,443,6,59881.0,6,12,1464.0,4032.0,91766.70952229884,300.5459918852582,0,1,0,0,Benign
05/07/2017 09:14:51,192.168.10.11,172.16.0.2,21,6,37432.0,3,37,402.0,5920.0,168847.81795844238,1068.319000053416,0,1,0,0,Benign
05/07/2017 09:09:55,192.168.10.1,172.16.0.1,3389,17,1308.0,19,37,12635.0,28897.0,31511380.8801214,42488.619119878604,0,1,1,0,Benign
05/07/2017 09:08:16,192.168.10.1,10.0.0.1,21,17,50451.0,14,8,5082.0,7000.0,239432.4329680347,435.9802619845028,0,1,1,0,Benign
05/07/2017 09:13:15,192.168.10.4,172.16.0.2,22,6,46252.0,5,28,3130.0,13580.0,361203.5796117764,713.3284337036877,1,0,1,0,Benign
05/07/2017 09:06:38,192.168.10.10,172.16.0.1,8080,6,49817.0,3,37,1122.0,6771.0,158408.09199831416,802.7776105324422,1,1,0,0,Benign
05/07/2017 09:06:38,192.168.10.7,172.16.0.1,3389,17,12737.0,28,9,11620.0,6840.0,1448183.8864046442,2902.6437593159176,0,1,1,0,Benign
05/07/2017 09:09:58,192.168.10.10,172.16.0.1,443,6,32045.0,16,15,5232.0,1785.0,218905.00701918578,967.0878178131337,0,1,1,0,Benign
05/07/2017 09:13:18,192.168.10.10,172.16.0.1,22,6,52272.0,30,5,15660.0,2015.0,338070.4640220343,669.4464634099689,1,1,0,0,Benign
05/07/2017 09:03:19,192.168.10.13,10.0.0.1,3389,17,12799.0,33,21,25476.0,8715.0,2669295.026934187,4215.785775626513,0,0,0,0,Benign
05/07/2017 09:03:20,192.168.10.3,10.0.0.1,21,6,57786.0,5,37,1140.0,27972.0,503702.6783860475,726.6938888504395,1,0,0,0,Benign
